ID,Name,Type,X,Y,Width,Height,Section Link,Direct Link
I2:3926;40:14441,"스크린샷 2025-09-10 오후 2.28.07 1",rectangle,19950,6303,320,193,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14441","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14441&mode=design"
I2:3926;40:14442,"Frame 320",frame,19950,6506,320,105,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14442","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14442&mode=design"
I2:3926;40:14443,"[효과적인 예산 수립방법]",text,19950,6506,320,21,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14443","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14443&mode=design"
I2:3926;40:14444,"﻿﻿﻿마케팅 목표에 맞는 우선순위 및 노출전략 설정 ﻿﻿﻿A/B 테스트를 통한 최적화 후 점진적 광고 예산 증가 ﻿﻿﻿ROI(투자 대비 효과) 분석 후 효과성 높은 채널 집중 ﻿﻿﻿성과 데이터(ROAS, CTR 등)를 기반으로 유연한 예산 조정",text,19950,6506,320,105,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14444","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14444&mode=design"
I2:3926;56:9823,"Line 98",line,19930,6090,360,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9823","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9823&mode=design"
I2:3926;56:9631,"Frame 394",frame,19950,6110,320,349,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9631","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9631&mode=design"
I2:3926;56:9632,"우리만의 브랜드에쿼티 강화하기",text,19950,6110,320,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9632","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9632&mode=design"
I2:3926;62:6167,"브랜드에쿼티는 소비자에게 갖는 가치나 인식으로, 인지도, 충성도, 이미지, 연상되는 감정 등 소비자가 브랜드의 가치를 인식하고 느끼는 총체적인 평가로 단순히 브랜드가 시장에서의 위치를 결정짓는 요소가 아니라, 그 브랜드가 소비자와의 관계에서 얼마나 중요한 가치를 가질 수 있는지 브랜드의 긍정적 감정과 가치평가가 쌓이면 신뢰와 충성도로 연결됩니다.",text,19950,6145,320,84,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;62:6167","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;62:6167&mode=design"
I2:3926;56:9634,"스크린샷 2025-09-10 오후 2.28.07 1",rectangle,19950,6323,320,193,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9634","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9634&mode=design"
I2:3926;56:9633,"브랜드에쿼티는 소비자에게 갖는 가치나 인식으로, 인지도, 충성도, 이미지, 연상되는 감정 등 소비자가 브랜드의 가치를 인식하고 느끼는 총체적인 평가로 단순히 브랜드가 시장에서의 위치를 결정짓는 요소가 아니라, 그 브랜드가 소비자와의 관계에서 얼마나 중요한 가치를 가질 수 있는지 브랜드의 긍정적 감정과 가치평가가 쌓이면 신뢰와 충성도로 연결됩니다.",text,19950,6239,320,147,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9633","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9633&mode=design"
I2:3926;56:10090,"Frame 320",frame,19950,6396,320,63,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10090","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10090&mode=design"
I2:3926;56:10091,"[효과적인 예산 수립방법]",text,19950,6396,320,21,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10091","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10091&mode=design"
I2:3926;56:10092,"﻿﻿﻿마케팅 목표에 맞는 우선순위 및 노출전략 설정 ﻿﻿﻿A/B 테스트를 통한 최적화 후 점진적 광고 예산 증가 ﻿﻿﻿ROI(투자 대비 효과) 분석 후 효과성 높은 채널 집중 ﻿﻿﻿성과 데이터(ROAS, CTR 등)를 기반으로 유연한 예산 조정",text,19950,6396,320,63,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10092","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10092&mode=design"
I2:3926;56:10118,"Frame 321",frame,19950,6845,320,131,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10118","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10118&mode=design"
I2:3926;56:10119,"[효과적인 예산 수립방법]",text,19950,6845,320,21,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10119","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10119&mode=design"
I2:3926;56:10120,"﻿﻿﻿마케팅 목표에 맞는 우선순위 및 노출전략 설정 ﻿﻿﻿A/B 테스트를 통한 최적화 후 점진적 광고 예산 증가 ﻿﻿﻿ROI(투자 대비 효과) 분석 후 효과성 높은 채널 집중 ﻿﻿﻿성과 데이터(ROAS, CTR 등)를 기반으로 유연한 예산 조정",text,19950,6871,320,105,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10120","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10120&mode=design"
I2:3926;56:10158,"Frame 322",frame,19950,6986,320,131,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10158","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10158&mode=design"
I2:3926;56:10159,"[효과적인 예산 수립방법]",text,19950,6986,320,21,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10159","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10159&mode=design"
I2:3926;56:10160,"﻿﻿﻿마케팅 목표에 맞는 우선순위 및 노출전략 설정 ﻿﻿﻿A/B 테스트를 통한 최적화 후 점진적 광고 예산 증가 ﻿﻿﻿ROI(투자 대비 효과) 분석 후 효과성 높은 채널 집중 ﻿﻿﻿성과 데이터(ROAS, CTR 등)를 기반으로 유연한 예산 조정",text,19950,7012,320,105,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10160","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10160&mode=design"
I2:3926;56:10210,"Frame 323",frame,19950,7127,320,131,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10210","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10210&mode=design"
I2:3926;56:10211,"[효과적인 예산 수립방법]",text,19950,7127,320,21,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10211","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10211&mode=design"
I2:3926;56:10212,"﻿﻿﻿마케팅 목표에 맞는 우선순위 및 노출전략 설정 ﻿﻿﻿A/B 테스트를 통한 최적화 후 점진적 광고 예산 증가 ﻿﻿﻿ROI(투자 대비 효과) 분석 후 효과성 높은 채널 집중 ﻿﻿﻿성과 데이터(ROAS, CTR 등)를 기반으로 유연한 예산 조정",text,19950,7153,320,105,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10212","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10212&mode=design"
I2:3926;56:10274,"Frame 324",frame,19950,7268,320,131,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10274","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10274&mode=design"
I2:3926;56:10275,"[효과적인 예산 수립방법]",text,19950,7268,320,21,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10275","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10275&mode=design"
I2:3926;56:10276,"﻿﻿﻿마케팅 목표에 맞는 우선순위 및 노출전략 설정 ﻿﻿﻿A/B 테스트를 통한 최적화 후 점진적 광고 예산 증가 ﻿﻿﻿ROI(투자 대비 효과) 분석 후 효과성 높은 채널 집중 ﻿﻿﻿성과 데이터(ROAS, CTR 등)를 기반으로 유연한 예산 조정",text,19950,7294,320,105,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10276","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:10276&mode=design"
I2:3926;40:14445,"Line 96",line,19930,6479,360,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14445","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14445&mode=design"
I2:3926;40:14446,"Frame 285",frame,19950,6499,320,245,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14446","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14446&mode=design"
I2:3926;40:14447,"브랜드 아이덴티티 체크리스트",text,19950,6499,320,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14447","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14447&mode=design"
I2:3926;40:14448,"브랜드에쿼티는 소비자에게 갖는 가치나 인식으로, 인지도, 충성도, 이미지, 연상되는 감정 등 소비자가 브랜드의 가치를 인식하고 느끼는 총체적인 평가로 단순히 브랜드가 시장에서의 위치를 결정짓는 요소가 아니라, 그 브랜드가 소비자와의 관계에서 얼마나 중요한 가치를 가질 수 있는지 브랜드의 긍정적 감정과 가치평가가 쌓이면 신뢰와 충성도로 연결됩니다.",text,19950,6534,320,210,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14448","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14448&mode=design"
I2:3926;40:14449,"Line 93",line,19930,6764,360,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14449","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14449&mode=design"
I2:3926;56:3023,"Frame 390",frame,19930,6784,360,180,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:3023","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:3023&mode=design"
I2:3926;40:14450,"Frame 385",frame,19950,6784,320,160,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14450","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14450&mode=design"
I2:3926;40:14451,"Frame 280",frame,19950,6784,320,24.000001907348633,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14451","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14451&mode=design"
I2:3926;40:14452,"디렉팅에 따른 마케팅전략",text,19950,6786.5,289,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14452","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14452&mode=design"
I2:3926;40:14453,"Icon",instance,20246,6783.999997901853,24.00000209814607,24.00000209814698,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14453","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14453&mode=design"
I2:3926;40:14453;4:2987,"Vector",vector,20249.60038948059,6791.199804744676,16.800001983669063,9.59999994282407,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14453;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14453;4:2987&mode=design"
I2:3926;40:14454,"디렉팅은 목표를 달성하기 위해 광고, 콘텐츠, 채널, 고객 커뮤니케이션 등 어떤 방향으로 이끌어 갈 것인지 결정하는 전략적 방향성으로 브랜드목표와 브랜드자산(에쿼티, 로열티, 품질, 연상, 인지도 등) 매니징전략을 기반으로 성과지표를 분석하며 지속적인 개선이 필요합니다.",text,19950,6818,320,126,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14454","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14454&mode=design"
I2:3926;40:14455,"Line 93",line,19930,6964,360,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14455","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;40:14455&mode=design"
I2:3926;56:3091,"Frame 391",frame,19930,6984,360,117,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:3091","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:3091&mode=design"
I2:3926;56:2891,"Frame 386",frame,19950,6984,320,97,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2891","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2891&mode=design"
I2:3926;56:2892,"Frame 280",frame,19950,6984,320,24.000001907348633,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2892","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2892&mode=design"
I2:3926;56:2893,"디렉팅에 따른 마케팅전략",text,19950,6986.5,289,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2893","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2893&mode=design"
I2:3926;56:2894,"Icon",instance,20246,6983.999997901853,24.00000209814607,24.00000209814698,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2894","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2894&mode=design"
I2:3926;56:2894;4:2987,"Vector",vector,20249.60038948059,6991.199804744676,16.800001983669063,9.59999994282407,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2894;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2894;4:2987&mode=design"
I2:3926;56:2895,"디렉팅은 목표를 달성하기 위해 광고, 콘텐츠, 채널, 고객 커뮤니케이션 등 어떤 방향으로 이끌어 갈 것인지 결정하는 전략적 방향성으로 브랜드목표와 브랜드자산(에쿼티, 로열티, 품질, 연상, 인지도 등) 매니징전략을 기반으로 성과지표를 분석하며 지속적인 개선이 필요합니다.",text,19950,7018,320,63,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2895","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2895&mode=design"
I2:3926;56:2896,"Line 98",line,19930,7101,360,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2896","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2896&mode=design"
I2:3926;56:3161,"Frame 392",frame,19930,7121,360,117,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:3161","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:3161&mode=design"
I2:3926;56:2950,"Frame 387",frame,19950,7121,320,97,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2950","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2950&mode=design"
I2:3926;56:2951,"Frame 280",frame,19950,7121,320,24.000001907348633,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2951","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2951&mode=design"
I2:3926;56:2952,"디렉팅에 따른 마케팅전략",text,19950,7123.5,289,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2952","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2952&mode=design"
I2:3926;56:2953,"Icon",instance,20246,7120.999997901853,24.00000209814607,24.00000209814698,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2953","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2953&mode=design"
I2:3926;56:2953;4:2987,"Vector",vector,20249.60038948059,7128.199804744676,16.800001983669063,9.59999994282407,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2953;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2953;4:2987&mode=design"
I2:3926;56:2954,"디렉팅은 목표를 달성하기 위해 광고, 콘텐츠, 채널, 고객 커뮤니케이션 등 어떤 방향으로 이끌어 갈 것인지 결정하는 전략적 방향성으로 브랜드목표와 브랜드자산(에쿼티, 로열티, 품질, 연상, 인지도 등) 매니징전략을 기반으로 성과지표를 분석하며 지속적인 개선이 필요합니다.",text,19950,7155,320,63,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2954","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2954&mode=design"
I2:3926;56:2955,"Line 99",line,19930,7238,360,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2955","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:2955&mode=design"
I2:3926;56:9271,"Frame 393",frame,19930,7520,360,180,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9271","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9271&mode=design"
I2:3926;56:9272,"Frame 387",frame,19950,7520,320,160,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9272","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9272&mode=design"
I2:3926;56:9273,"Frame 280",frame,19950,7520,320,24.000001907348633,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9273","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9273&mode=design"
I2:3926;56:9274,"디렉팅에 따른 마케팅전략",text,19950,7522.5,289,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9274","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9274&mode=design"
I2:3926;56:9275,"Icon",instance,20246,7519.999997901853,24.00000209814607,24.00000209814698,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9275","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9275&mode=design"
I2:3926;56:9275;4:2987,"Vector",vector,20249.60038948059,7527.199804744676,16.800001983669063,9.59999994282407,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9275;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9275;4:2987&mode=design"
I2:3926;56:9276,"디렉팅은 목표를 달성하기 위해 광고, 콘텐츠, 채널, 고객 커뮤니케이션 등 어떤 방향으로 이끌어 갈 것인지 결정하는 전략적 방향성으로 브랜드목표와 브랜드자산(에쿼티, 로열티, 품질, 연상, 인지도 등) 매니징전략을 기반으로 성과지표를 분석하며 지속적인 개선이 필요합니다.",text,19950,7554,320,126,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9276","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9276&mode=design"
I2:3926;56:9277,"Line 99",line,19930,7700,360,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9277","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3926;56:9277&mode=design"
2:3927,"Frame 351",frame,18755,6018,1150,1186.5999755859375,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3927","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3927&mode=design"
2:3928,"Frame 280",frame,18755,6018,1150,155,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3928","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3928&mode=design"
2:3929,"Frame 329",frame,18784,6048,82,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3929","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3929&mode=design"
2:3930,"매체 설정",text,18784,6048,82,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3930","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3930&mode=design"
2:3931,"Icon",instance,18876,6048,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3931","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3931&mode=design"
I2:3931;5:1787,"Vector",vector,18878,6050,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3931;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3931;5:1787&mode=design"
I2:3931;5:1788,"Vector",vector,18885.08984375,6054.99560546875,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3931;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3931;5:1788&mode=design"
I2:3931;5:1789,"Vector 2",vector,18888,6064,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3931;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3931;5:1789&mode=design"
2:3932,"Frame 306",frame,18784,6093,1090,50,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3932","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3932&mode=design"
2:3933,"Frame 290",frame,18784,6093,353.3333435058594,50,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3933","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3933&mode=design"
2:3934,"SNS ICON",instance,18920.666015625,6108,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3934","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3934&mode=design"
I2:3934;28:4943,"image 166",rectangle,18920.666015625,6108,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3934;28:4943","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3934;28:4943&mode=design"
2:3935,"네이버",text,18950.666015625,6107,50,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3935","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3935&mode=design"
2:3936,"Frame 291",frame,19152.333984375,6093,353.33331298828125,50,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3936","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3936&mode=design"
2:3937,"SNS ICON",instance,19297,6108,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3937","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3937&mode=design"
I2:3937;28:4937,"image 165",rectangle,19297,6108,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3937;28:4937","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3937;28:4937&mode=design"
2:3938,"구글",text,19327,6107,34,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3938","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3938&mode=design"
2:3939,"Frame 292",frame,19520.666015625,6093,353.33331298828125,50,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3939","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3939&mode=design"
2:3940,"SNS ICON",instance,19665.33203125,6108,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3940","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3940&mode=design"
I2:3940;28:4948,"image 167",rectangle,19665.23046875,6111.33349609375,20.20201873779297,13.333333015441895,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3940;28:4948","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3940;28:4948&mode=design"
2:3941,"메타",text,19695.33203125,6107,34,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3941","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3941&mode=design"
2:3942,"Frame 295",frame,18755,6193,1150,156,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3942","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3942&mode=design"
